headword,entry_text,page,mode
pisadanter',"cocina la yuca pisadanter' vi. ¡cocina la yuca en olla grande (para hacer bebida)! ¡Pisadanter', uklulu'taa! ¡Pon la yuca cruda en la olla grande, vamos a hacer masato! cocina sancochando akusuter' vi. ¡cocina sancochando! ¡Akusuter', pamu'ter', witekter'! ¡Cocina, lava y barre! ¡Akusutusa'ler', ipa' uki'la'su' unchetchu sudanpen! ¡Cocina rápido, ya de hambre va a volver tu esposo! cocina sancochando rápido cocínalo (para hacer bebida) pisaker' vt. ¡cocínalo en olla grande (para hacer bebida)! ¡Kullashá, udapi pisaker' uklulu'taa! ¡Julita, cocina el pijuayo para que hagamos masato! cocínalo en mazamorra senmalu'ter' vt. ¡cocínalo en mazamorra! ¡Nana lasiker wika'pi senmalu'ter'! ¡A ese pescado sapo-cunchi salado cocínalo en mazamorra! cocínalo sancochando akusur' ( akusuer') vt. ¡cocínalo sancochando! ¡Ker' 589 yuyu'wa akusur'! ¡Cocina la yuca sancochándola!",590,es
cocinar,"cocinar *pisapalli ( *pisalli) vt. cocinar para hacer bebida. Kua pisetchek udapi yauklulu'tulek. Yo voy a cocinar el pijuayo para hacer masato. cocinar chilcano o caldo kalu'tapalli ( kalu'tulli) vi. sancochar carne o pescado, preparar chilcano o caldo. Akuschina kalu'tapalli. Agustina está sancochando carne. cf:. cocinar chilcano para alguien *kalui'tapalli ( *kalui'tulli) vt. cocinar caldo de carne o pescado para alguien. Sadawek kalui'tapallun walatek. Mi esposa me está preparando chilcano de carachama. cf: *akusutapalli. cocinar en caldo carne o pescado para alguien cocinar en mazamorra *senmalu'tapalli ( *senmalu'tulli) vt. cocinar en mazamorra. Sadawek a'lanan senmalu'tulli. Mi esposa cocinó mazamorra de fasaco. cocinar la yuca cruda cocinar patarashca cocinar sancochando *akusutapalli ( *akusutulli) vi. sancochar, cocinar sancochando, especialmente yuyu'wa yuca o plátano. Wencha'mu menmikla akusutetchek. Cuando venga de la chacra voy a cocinar. Akusuchi'nek i'la. Todavía no he cocinado. Shiwilulunlusa' ma'sha a'pinta' akusutapi'ñina' uktapik. Las mujeres jeberinas ya no cocinan en olla de barro. val.: *akusupalli; cf: *kalui'tapalli; cf: akusupi; cf:. cocinar yuca *pisadantapalli (",591,es
pisadantulli),"*pisadantulli) vi. cocinar la yuca cruda en olla grande (para hacer masato). Carlita pisadantapalli, yauklulu'tan. Carlita está cocinando la yuca en olla grande para hacer masato. cocinar, sancochar *akusupalli ( *akusulli) vt. cocinar sancochando (especialmente yuca o plátano). Sadawek ker' tankulek akusupalli. Mi esposa está sancochando yuca y plátano. val.: *akusutapalli. cocinarse sobre el fuego *kapen'apalli ( *kapenñi) vi. asarse, cocinarse en parrilla sobre el fuego sin agregar agua ni aceite. Dunanlu' i'na u'chimu samer. Ipia'la kapenñi. La añasua colorada es un buen pescado. Pronto se asa. val.: a'kapen'apalli. yuyu'wa 590",591,es
kadu'lu'pi,"cocona kadu'lu'pi s. cocona, cubiu (Brasil). Kadu'lu'pi u'chimu akusupi nuka'lek ka'ek. La cocona es buena sancochada para comer con ají. Asu' kadu'lu'pi elli. Esta cocona es ácida. clf: pi4. (Solanum sessiliflorum)",592,es
cocha,"cocha senna, sennan s. lago,cocha. Sennanlusa' enñi. Los lagos se secaron. syn: su'tundek. cocha, lago",592,es
Ala'sa',codo ekdan s. codo. Ala'sa' wila anu'n ekdanen llipu'lli. Un niño se cayó y se golpeó el codo.,592,es
cofre,"cofre kapusu s. baúl, cofre. Tandik saka'pa'tukumu kapusu nalu mapa'tulek sekdiper'ek kutunweklusa'. Me fui al Marañón a trabajar y compré un baúl nuevo para guardar mi ropa.",592,es
cogollo,"cogollo kuper 1 s. cogollo de una palmera, yema de una palmera. Palliken i'na u'chimu pantet kuper sha'ya, tala nu'ta'kudik. La chambira es buena para beneficiar su cogollo y hacer jicra y hamaca. Kua untuna nu'tapalek tumekkupellek. Yo estoy haciendo aventador con cogollo de catirina.",592,es
cola,"cola llintek 1 s. cola, rabo. Wilaler er'llallintektulli ñiñi'wa. El niño le pisó la cola al perro. Intansha' i'na damerchipitekla'lli, a'mella'lla'sha, shinllintek. El pez macana tiene escama menuda, boca pequeña y cola larga. cf: yu'; syn: lullin-llintek.",592,es
yu',cola de ave yu' s. cola de ave. Aitekyu' i'na u'chimu danku' lansanchilusa'kin. La cola del guacamayo es buena para que los danzantes se la pongan en la cabeza. cf: llintek 1. cola de ave tijera chupa ser'kadekyu' llinser (,592,es
llinser),"llinser) s. diseño cerámico ""cola de ave tijerachupa"". cola de paucar caspi kuku'yu'-",592,es
wanan,"wanan s. cola de paucar caspi, tipo de árbol, tipo de ""wanan"". Kuku'yu'wanan ñi enpu'ninchi tanpa'wi'ñi. El cola de paucar caspi no tiene muchas ramas. Nalalu'nanlusa' kuku'yu'wanan, pasen, tananwanan, tanchilun, mellun, pekwaser, llinan. Los árboles gruesos son cola de paucar caspi, palo aletudo, ""tananwanan"", tornillo 591 yuyu'wa caspi, viento caspi, ana caspi y lupuna. cf: tanan-wana, tanan-wanan; cf: piperwana, piper-wanan. cola larga del pájaro shiyanpulu' ( anpulu'1) s. cola larga del pájaro. Aitek i'na a'ñilli shiyanpulu' kañeradawa'su'. El guacamayo tiene cola larga de plumas celestes.",592,es
colador,"colador ukllin s. cernidor, colador, sedama. Ma'a lanlakla nu'tulek ukllin uklupidek sulek. Del tallo de la palmera ma'a se hace cernidores/coladoras para cernir la chicha punta.",593,es
colectivo,colectivo daper nom. colectivo. ¡Inteklliter' kenmapu'a'su' dapellek! ¡Juega con tus semejantes! colegio secundario ñinchitu-,593,es
pidek,"pidek s. escuela, escuela secundaria. ¡A'lekter ñinchitupidekkek! ¡Enseña en la escuela! cf: a'lektu-pidek.",593,es
ada'sektunan,"colgador ada'sektunan s. colgador de ropa. Kutun ukunpalli ada'sektunan. La ropa está colgando en el colgador. colgar algo *a'ukunpalli ( *a'ukuñi) vt. colgar algo. Allika a'ukuñin sudin kutun en'ek. Alejandrina colgó la camisa de su esposo para que se seque. val.: yuyu'wa *ukunpalli. colmillo da'sentuna, da'sentunan s. colmillo. Amantek da'sentunan palli'kenpi ladek'ek. El colmillo del sajino le sirve para chancar el fruto de la chambira.",593,es
pipelladasu',"colorado pipelladasu' nom. persona de cara colorada, colorado, chaposo. Wilaweksha sudinen pipelladasu' enmu'pinen. El esposo de mi nieta es un hombre chaposo.",593,es
du'lupi,"columna vertebral du'lupi s. columna vertebral, espinazo de una persona o animal. Laman du'lupi kalu'chek. Voy a sancochar el espinazo de la huangana. clf: pi4. columna vertebral, espinazo de una persona o animal",593,es
comadre,comadre kumari s. comadre. Dukerukllik amiku'lusa' inyulateknennerkek du'anna' ullina' kumarinenna'lek kunparinenna'nta'. En las noches de luna las abuelas finadas en sus propios patios sentadas bebían con sus comadres y sus compadres. cf: kunpari.,593,es
ka'ker',"come ka'ker' 1 vt. ¡come! ¡cómelo! ¡Ka'ker' uranpen, sanek'etchu! yuyu'wa 592 ¡Come tu comida, se va a enfriar!; uranker' ( weranker) vi. ¡come! ¡Du'encha'n uranker'! ¡Ven siéntate y come! come glotonamente lanwa' lanwa' a'tuker' ( lanwa' lanwa' a'ter') vt. ¡come glotonamente! Ma'nen ka'i'na kala uklli. ¡Uranpen lanwa' lanwa' a'ter'! No has comido nada tres días. ¡Come tu comida glotonamente! come la carne completamente pekdalu'ker' vt. ¡cóme la carne completamente! ¡Amaná', asu' uru pedkalu'ker'! ¡Tigre, cómele la carne del venado completamente!",593,es
ka'tek,"comedor ka'tek nom. comedor, persona o animal que siempre come algo. Dekpenku i'na samer ka'tek. El cushuri es comedor de pescado. Kunkatek-pipermutu' suler ka'tek. El carpintero cabeza colorada es comedor de suri. comején etchekla ( etchikla; e'chekla) s. comején, termita, termes. Ser'kui'na ka'lli deksula, etchekla. El oso hormiguero come isula y comején. clf: la4. comenzar *tenmiansu'palli ( *temiansu'lli) vt. comenzar, empezar. Tenmiansu'lli u'lansu'. Empezó a llover. Tenmiansu'llina' uwer'kasu'. Empezaron a beber. comenzar, empezar ya- 2 v. > v. comenzar a hacer algo, empezar a hacer algo. Yaka'lli. Va a empezar a comer.",594,es
*ka'apalli,comer *ka'apalli 1 ( ka'lli) vt. comer. Awapi metchek. Metcha'su' mellutusik ka'awa'. Voy a coger chopé. Cuando lo que agarre se ensuavezca vamos a comer. val.: *uranpalli; syn: kilerapalli 2.; *uranpalli (,594,es
urañi;,"*urañi; *weranpalli2) vi. comer. Nanek ima wa'ki'lleklli urankasu' supinak ima. Después lo hizo dormir, luego de haber comido. val.: *ka'apalli 1.; *weranpalli2 ( *werañi) (",594,es
uranpalli),"*uranpalli) vt. comer. weranpalli val.: *a'weranpalli. comer glotonamente lanwa' lanwa' a'tapalli ( lanwa' lanwa' a'tulli) vt. comer glotonamente, rápido y sin cuidado. Kusher lanwa' lanwa' a'tapalli uranen. El chancho está comiendo su comida glotonamente. comer la carne *pekdalu'palli ( *pekdalu'lli) vt. comer un animal la carne de un cuerpo por completo. Dasu'la di'tulek siyuwa iseklli'laler pekdalu'lli. 593 yuyu'wa En la mañana maté un cascabel y las hormigas le comieron la carne por completo. clf: lu'2. comer por completo *pekdapalli 2 ( *pekdalli) vt. exterminar, comer por completo. Nana anaka'ler pekdadeklli. Esa fiera les comió a todos. Dasu'la di'tulek siyuwa iseklli'laler pekdalu'lli. Ipa'lina lansi'sa', lanse'ñensa' pekkwa'palli. En la mañana maté una víbora cascabel y las hormigas comieron su carne. Ahora es puro hueso, su esqueleto nomás queda.",594,es
shi'mi',"comezón shi'mi' s. comezón, hongos. Shi'mi' lulennek latekmu'sana shi'mi'nameklek unta'. Los hongos se curan con quión y hojas de shicshi panga. comezón, gusano en el pie comezón, hongos",595,es
comida,comida uran ( weran1) s. comida. Pu'teklusa' dekpilli'lusa'sa' uranen dunketlli. Las lechuzas solamente en las noches buscan su comida.; weran1 (,595,es
uran),"uran) s. comida. spec: kuañi. comida sancochada akusupi nom. comida sancochada, por ejemplo tubérculo, plátano, yuyu'wa pijuayo. ¡Enka'u ashu akusupi! ¡Déme un camote sancochado! clf: pi3 1; cf: *akusutapalli. comienza tenmiansu'r (, tenmiansu'ker') vt. ¡empieza! ¡comienza! ¡Tenmiansu'ker' tulunera'masu'! Empieza a cantar! ¡Tenmiansu'r kenñala inyu'n! ¡Comienza a sembrar palo de yuca!",595,es
comino,"comino pimula s. comino. Ñashi ñinchikalu'tulli Muyunpak siwulla, sawanpala, pimula, sipalada, sha'pi'shutula. Narcisa aprendió a cocinar en Moyobamba (con) cebolla, ajo, comino, pimienta y guisador. clf: la3.",595,es
comisura,"comisura de labios sawerun s. comisura o extremo de los labios. Sawerunwekkek sawerunek. Se me ha abierto un poquito la comisura del labio. como -pu' sufijo que indica relación de similitud o parecido; ser como otro, hacer algo como otro. Kenma ñiñi'penpu'la. Eres como el perro (buen cazador, mitayero). Weipu'lli. Es como algo lejano.; =ki, =kin1 4 post. como, para ser usado como. Amantek sudula u'chimu ilulenanki. El árbol del sajino es muy bueno como medicina. yuyu'wa 594 cómo ma'pu'su' interrog. ¿cómo? ¿cómo estás? ¿Ma'pu'su' Pideru? ¿Cómo está Pedro? ¿Ma'pu'su' ñapala? ¿Cómo estás (viviendo)? ¿Cómo te va? cómo es, qué sabor tiene ma'tusui'pa' interrog. ¿cómo es, qué sabor tiene? ¿Ma'tusui'pa' asu' lukma? ¿Qué sabor tiene la lúcuma? cómo estás ma'pu'si interrog. ¿cómo estás? ¿Ma'pu'sin, yu'sha? ¿Cómo estás, hermano mayor? como otro cómo, quizás ma'pu'si'pa' interrog. ¿cómo, quizás? Ipa'la lunchek Arakayu ma'pu'si'pa' nanpilli Panpadek ukuchik. Ahora voy a contar de qué manera quizá vivió Arákayu en la ribera del río Pampayacu. ¿Ma'pu'si'pa' uklupidek nu'tulek? ¿Cómo se prepara la chicha punta?",595,es
syn:,"syn: kunpari.; kunpari s. compadre. Término usado por las mujeres. Dukerukllik amiku'lusa' inyulateknennerkek du'anna' ullina' kumarinenna'lek kunparinenna'nta'. En las noches de luna las abuelas finadas en sus propios patios sentadas bebían con sus comadres y sus compadres. Edith kunparinen Yurimawek nanpipalli. El compadre de Edith vive en Yurimaguas. cf: kumari; syn: kunpa. comparativo compartir completamente mu- v. > v. por completo, bien. Ñashi Muyunpek pa'an mupinanetllun. Narcisa se fue a Moyobamba y me olvidó por completo. completamente desnudo completamente, por completo",596,es
completo,"completo iñerpi nom. entero, completo, todo. Nana pachin ma'kasu' iñerpi aku'lek. Ese pate que cogí lo guardé entero (no lo abrí ni lo rompí). Pideru enka'llun ala'sa' dekkanan iñerpi. Pedro me dio un majaz entero (sin pelarlo, sin abrirlo). clf: pi3 1.",596,es
mapa'ter'1,"cómpralo mapa'ter'1 vt. ¡cómpralo! ¡Mapa'ter' nalu wa'naukta! ¡Compra olla nueva!; mapa'ter'2 vt. ¡cómpralo! ¡Shapun mapa'ter'! ¡Compra jabón! comprar *mapa'tapalli ( mapa'tulli) vt. comprar. 595 yuyu'wa Wilawek a'wektenkusu' kulliker nanalek mapa'tulek kapiwek. Con el dinero que me mandó mi hijo he comprado mi corte de tela. Ma'sha mapa'chi'nek i'la kutunwek nalu. No me he comprado todavía ropa nueva. Kulliker ala'pasak kekki luwantulek wa'nasinanlusa', wa'naukta yamapa'tamu. Necesito cien soles para comprar platos de loza metálica y ollas. cf: *uku'latapalli. comprender *lawek'apalli1 2 ( *laweklli1; *lauk'apalli1) vt. entender, comprender. Nana lawek'apalli Inkellis. Ella entiende inglés. computadora llinserchuna, llinserchunan 2 ( llinsetchunan; llinse'chunan) s. computadora, ordenador. Wicha'pek akui'tullun llinserchunanwek, tatawek. Mi papá me puso la computadora en el dormitorio. común *walek2 legítimo, común, verdadero, de los antiguos. Shiwilu chiter'walek i'na meru'latektulli. El maíz legítimo jeberino tiene grano suave. chiter'walek mama'walek yunwalek yuyu'wa con =lek 3 post. con, en compañía de alguien. Antuñulek pa'llidek wei. Con Antonio fuimos lejos. con =lek 1 post. con, usando un instrumento. Antuñu amantek illapalek ilañi. Antonio mató un sajino con escopeta.; =lek 2 post. con, por medio de alguien. Wilawek Yurimawekla a'pa'tullun kulliker Kusilek. Mi hijo me envió dinero de Yurimaguas con José. con boca deformada ku'wella'la' ( ku'werlla'la') adj. alguien o algo que tiene la boca deformada (p.e. una persona, una tinaja, una canoa, etc.). Nana yuyu' ku'werlla'la'. Ese hombre tiene la boca deformada. con boca deforme ku'werlla'la' ( ku'wella'la') adj. con boca o abertura deforme, torcida. Pidir lantekpinen aperpi ku'wella'la'. El canasto de Fidel es feo, tiene una boca deforme. Nana enmu'pinen ku'wella'la'. Ese hombre tiene boca torcida. con cuidado con dolor. con nosotros dos, entre los dos",596,es
tekkuasu',"con precaución tekkuasu' adv. con cuidado, cuidadosamente, con precaución. Tanak i'na ñapalli wapu' anaka'. yuyu'wa 596 Tekkuasu' pa'llidek tanak. En el monte hay muchas fieras. Por eso andamos con cuidado en el monte. con qué ma'lek i'na interrog. ¿con qué? ¿Ma'lek i'na mapa'techek shapun? ¿Con qué voy a comprar jabón? concubino",597,es
condimentado,"condimentado tekdiperpi nom. condimentado. Ali'la uran luwantulek, tekdiperpi. Quiero otra comida, condimentada. clf: pi3 1.",598,es
condimentos,"condimentos pimu 1 s. condimentos. Pimulek kalu'tulli tasellunwek. Mi nuera ha preparado sopa con condimentos. cóndor, gallinazo blanco o",598,es
negro,"negro tamek s. cóndor, buitre real, gallinazo blanco o negro. Tamek ka'api'ñidek, analu'sa' ka'a'su' malek. No comemos cóndor porque se alimenta de puro podrido.",598,es
luwe'cher,"luwetcher; luwe'cher) vt. ¡conócelo! Wilawek ektu'kelli, ¡luwercher'! Ha llegado mi hijo, ¡conócelo!",598,es
luwerchulli),luwerchulli) vt. conocer. Kualer luwerchulek tatapen. Yo conozco a tu padre. Napi' papinkuku'lusa' luwer'inpu'wiñina' Panpadek ukuchin. Antiguamente los antiguos finados no conocían la ribera del Pampayacu. val.: *luwerapalli.,598,es
conocido,"conocido lawintek nom. famoso, conocido, fameado, popular, ya sea de forma positiva o negativa. Yu'sha Mikir Musunpichi, llishanak nanpi'pa'su', lawintek. Dudinpu' la'la' napi'ku'lusa' ñinchitapalli. El hermano mayor Miguel Mozombite que vive en el puerto es conocido. Sabe toda clase de historias de los antiguos. construir *nu'tapalli ( *nu'tulli) vt. hacer, preparar, construir. U'su' nu'tulek uklupidek Así se prepara la chicha punta. Kullu nun nu'tulli. Julio 597 yuyu'wa hizo una canoa. Siluklan pilenñan nu'tapalek. La yupana/zampoña se hace de carrizo. Shiwiluk nu'tullina' kirka'pidek nalu. En Jeberos han construido una biblioteca nueva. val.: *a'nu'tapalli, *nu'lli. construir casa pidek'apalli1 ( *pideklli1) vi. constuir una casa, hacer casa. Yurimawek pideklek. Construí una casa en Yurimaguas. Pidek'etchek Shiwiluk, tanpu'tetchek Wandik, palenñantetchek Nanpila'di. Voy a construir una casa en Jeberos, un tambo en el Supayacu y un campamento en el Chahuayacu. construir un refugio o campamento *palenñantapalli (",598,es
palenñantulli),*palenñantulli) vi. construir un refugio o campamento. Ulei'nchu ukulun palenñanchi'ñi. No va a llover porque el ave porotohuango no está construyendo su refugio. Ipa'linchi nawa' ektu'na' palenñantullina'. Entonces llegaron y construyeron un campamento. construir una casa yuyu'wa,599,es
pidekker'1,construye casa pidekker'1 vi. ¡construye casa! ¡Pidekker' ipa' ku'aperwana! ¡Construye casa porque ya tienes mujer! constuir un tambo *tanpu'tapalli ( *tanpu'tulli) vi. constuir una casa secundaria o cabaña cerca de la chacra. Tata tanpu'tulli menmin kawi. Papá construyó una cabaña o casa secundaria cerca de la chacra.,599,es
lliker'ker',consume lliker'ker' vi. ¡extermina! ¡Lliker'ker'! Ma'sha yalli'i'nek den nanpipa'su'. ¡Extermina! No quiero ver a nadie vivo.,599,es
*lliker'apalli,"consumir *lliker'apalli vi. terminar, consumir, exterminar. Supaiñinchita'su' lliker'apilalli. El brujo está consumiendo (a la gente) haciendo daño. val.: *llikerchapalli.; *llikerchapalli ( *llikerchulli;",599,es
lliketchapalli),"*lliketchapalli) vt. terminar. Pidir lliketchulli menmilalanen. Fidel terminó el rozo de su chacra. Penkuwek taker'llina', kaluwi'nenler lliker'chudeklli. Mis patos se han consumido, la peste los terminó. val.: *lliker'apalli; yuyu'wa 598 val.: inllikerchapallina' 1. contagiar *dantapalli ( dantulli) vb. contagiar algo a alguien. Sudanpen iperñen dantullen. Tu esposo te contagió su sobaquina. val.: *danpalli; syn: *a'dantapalli. contagiar una enfermedad *a'dantapalli ( *a'dantulli) vt. contagiar una enfermedad. ¿Ma'ki'na kenmama' asu'lupa' uklama'? Sa'la' a'dantetchenmu'wa'. ¿Por qué han venido por acá? Nos van a contagiar el cuchipi. syn: *dantapalli. contagiarse una enfermedad",599,es
contar,"contar *lunpalli 1 ( *luñi) vt. hablar de, contar. Ipa'la lunchek Arakayu ma'pu'si'pa' nanpilli Panpadek ukuchik. Ahora voy a contar de qué manera vivió Arákayu en la ribera del río Pampayacu. val.: *luntapalli 2.; *pichipalli 1 ( *pichilli1) vt. contar. Samer kencha'n pichilli. Trajo los peces y los contó. val.: *pichitapalli 2.;",600,es
