headword,entry_text,page,mode
kamashiter',"kamashiter' vi. ¡ordena! ¡manda! ¡Kamashiter' witekchina' asu' wilalusa'! ¡Ordena a esos chicos que barran! kamashitulli kamashitapalli kamashitutek nom. mandón, persona a la que le gusta dar órdenes. Pulu kamashitutek. Inapu'su' a'pa'deklli kamashidek'an. Pablo es mandón. Manda a otros a todas partes. Kamina nprop. Carmina, nombre propio de mujer. Kaminasha ima lunanpichillun nawilawa'nkasu'. Carmina ha maliciado que estoy embarazada. kamusatek s. paucar amarillento. Kamusatek aleksa' nanpi'ñi, iñer musun inapu'su' pa'llina'. El paucar amarillento no vive en un solo lugar, toda la bandada se van de un lado a otro. cf: kuku'; cf: sellu'. 161 kana'palli",162,shi
kana'ker',"kana'ker' (kaner') vt. ¡gánale! ¡Willuksu' nu'tan kana'ker'! ¡Hazlo rápido y gánale! ¡Willuksu' nu'tan kaner'! ¡Hazlo más rápido y gánale! kana'lli kana'palli kana'palli (kana'lli) (cast. ganar) vt. 1) ganar. Katu'pa'tan kana'lli ala'sa' ukta. Ayudando a trabajar ganó una olla. 2) ganar, vencer. Mañir willin wilaweklek tekka'llina'. Wilawek kana'llina'. El hijo de Manuel y mi hijo hicieron una carrera. A mi hijo le ganaron. *kanañi *kananpalli *kananpalli (*kanañi) vt. encontrar. Dunker'apan ima, kanañi musenkek ima du'apasik. Habiéndolo buscado, lo encontró cuando estaba sentado en lo alto. Nana kani'ñi. Ella no lo encontró. ¡Isa'ter', kana'nmasu' uwaler'! ¡Mete la mano (por la ventana) y jala lo que encuentres! val.: *inkananpalli.",163,shi
kanchila',"kanchila' (cast. candela) s. vela. ¡Kanchila' mapa'ter', inpintakawek! ¡Compra vela para alumbrarnos! kanchis (quech. kanchis) num. siete. Simana' a'ñilli kanchis uklli. La semana kañer' tiene siete dias. kanchis-shunka' num. setenta. Kua mapa'tulek katu'ta' wa'dantek enmu'pinen kanchishunka' sol pa'ta'su'. Yo he comprado dos gallos que costaron setenta soles. kañe'cha'su' kañer'cha'su' kane'chapilalli *kañer'chapilalli kaneku s. posillo de alumino. Suntatulusa' kanekunenna' ekpa'pallina' uwerkek. Los soldados llevan posillos de aluminio para beber.",163,shi
kañer-adawa',"kañer-adawa' adj. celeste. Asu' kaiksha Imicha a'ñapalli kutunen kañeradawa', dankuwansu'. La hermana Emérita tiene un vestido celeste, floreado. kaner' kana'ker'",163,shi
kañer',"kañer' adj. azul. Wa'dantek aku'tulli kañer' kadu. Mi gallina puso un huevo azul. Kua mapa'tetchek kañer' kapi. Yo voy a comprar la tela azul. Aitek katu'ta. Ali'la piper'a'su' (""tamu"" llinllinen), ali'la sha'pi'kankan, kañer' pitek (""sha'wi"" llinllinen). Iñer daper i'na aitek. Hay dos tipos de guacamayo. Uno es rojo (se llama ""tamu""), el otro tiene kañer'cha'su' 162 pecho amarillo y lomo azul (se llama ""sha'wi""). Ambos son ""aitek"". sinón.: kañer'cha'su'. kañer'cha'su' (kañe'cha'su';",163,shi
kañetcha'su',"kañetcha'su') nom. azul, lo que es azul. Shiwiluk ñapalli wapu' shumitek sha'pi'a'su', kañer'cha'su', dadapu'su', ker'a'su'. En Jeberos hay varias mariposas: amarillas, azules, blancas, negras. sinón.: kañer'. *kañer'chapilalli (kanetchapilalli; kañer'chulli;",164,shi
kane'chapilalli,"kane'chapilalli) vi. ser azul, volverse azul. Kutunwek kañer'chulli, pisa'lek. Mi camisa se volvió azul, la he teñido. Shiwiluk ñapalli wapu' shumitek sha'pi'a'su', kañer'cha'su', dadapu'su', ker'a'su'. En Jeberos hay varias mariposas: amarillas, azules, blancas, negras. Asu' naladankulusa' ipa' kañer'chapilalli. Las flores ahora se están volviendo azules. kañer'chulli *kañer'chapilalli kanerpi s. árbol ""naranja podrida"", árbol cuyo fruto marroncillo tiene el mismo color de la naranja cuando está podrida; también su fruto. Kudekler ka'apalli kanerpi mer'chusik. El musmuqui está comiendo el fruto del árbol ""naranja podrida"" que ha madurado. pi4.",164,shi
kanerpi-sukellu',"kanerpi-sukellu' s. sapito sukellu' de color negro. Kanerpisukellu' i'na ker'merpisha. El sapito kanerpisukellu' tiene barriguita negra. cf: sukellu'-walek. kañetcha'su' kañer'cha'su' kanetchapilalli *kañer'chapilalli kanka, kankan s. avispa. ¡Lli'ker' nana kanka, werinta'la! ¡Mira esa avispa, cuidado te pique! Kankan wellun ladawekkek. La avispa me picó en la cara. cf: suwilakanka; cf: tunsekkapi. kankan s. hígado, órgano interno asociado a las emociones y el pensamiento. Dekkanan kankan pidalawañi. Nu'anna' ka'api'ñina'. El hígado de majaz tiene bolas. Por eso no se le come. cf: *imanankankantapalli; cf: *wellekkankanpalli. *kankantapalli vt. tener una idea, ocurrírsele algo a uno, pensar en algo. Kua kankantulek yapa'amu Tarapukuk. He pensado irme a Tarapoto. Enta'n lunchek ipa'la asu' ma'pu'sui'pa' kankantanna' 163 kankanter' Shiwiluku'lusa' Muyunpa yaluwerchullina'. A ver pues, voy a contar ahora cómo se les habrá ocurrido a los shiwilu finados conocer Moyobamba.",164,shi
kankanter',kankanter' vt. ¡piensa en alguien o algo! ¡preocúpate por alguien o algo! ¡Pidekpen kankanter'! ¡Preocúpate por tu casa! ¡Wilapenlusa'kin kankanter'! ¡Piensa en tus hijos!,165,shi
kankanwan-itekla,kankanwan-itekla (itekla) s. palma de la mano. Kankanwaniteklawekke k wellun deksula. Enpu'nipa' ikerapalli. La isula me picó la isula en la palma de la mano. Mucho (me) está doliendo.,165,shi
kankanwan-lantek,"kankanwan-lantek s. planta del pie. Kankanwanlantekwek nalaitekkek adeklek, nu'an ikerapalli. Pisando me chanqué la planta del pie en la raíz de un palo, por eso me está doliendo.",165,shi
kankanwei'ñi,"*kankanwei'ñi vi. ser malo (una persona o un animal). Asu' Wiñanchu ñiñi'wanen yakitektulli, kankanwei'ñi. El perro de Fernando quiere morder, es malo.",165,shi
kankanweinpu',"kankanweinpu' nom. sin sentimientos, sin Kankelladek remordimiento.; persona que actúa sin sentimiento o remordimiento. Wer kankanweinpu' pekdeitullun ashuwek. El sachacuy sin remordimiento me lo acabó mi camote. Wirkiña kankanweinpu'. Sudawek tuyutulli. Nu'an apu'llun. Virginia no tiene sentimientos. Le habló mal (de mí) a mi esposo. Por eso él me abandonó.",165,shi
kankanweinpu'a'su',"kankanweinpu'a'su' nom. mala persona, el que es malo, la que es mala. Kankanweinpu'a'su'ler patenchulli sadinen. Ese malo le ha golpeado con puñete a su esposa. kankella s. ñejilla, fruta pequeña y agria del monte, fruta de la palmerita ñejilla. Kankella wapu' ñitusik wadi' yauksik. Cuando echa bastante fruto la ñejilla viene el mijano (de mojarra). la3; cf: dunsek-kankella. Kankelladek nprop. quebrada Armanayacu que corre a lo largo del pueblo de Jeberos, según la cual se lo divide en Barrio Alto y Barrio Bajo. Kankelladek itullina' nakusu' kankella ña'su' malek. (A la quebrada Armanayacu) la llamaban quebrada Ñejilla porque había mucha ñejilla. dek2; sinón.: Ama'winadek, kanker 164 Ama'winandek; sinón.: Kankerchu'dek; sinón.: Kanker. kanker s. palmerita ñejilla. Kanker nañik lawanwanpalli, mi'minñik unta' lawanwanpalli. La ñejilla tiene espina en su tronco y en sus hojas también. cf: Kanker. Kanker (ñejilla) nprop. quebrada de Armanayacu. Kanker itullina' napi'ku'lusa' dekwala'nanenna' mallina'. Los antiguos le llamaron Ñejillayacu porque ahí cortaban sus timbinas (para templar el mosquitero). cf: kanker; sinón.: Kankelladek. Kankerchu'dek nprop. quebrada Armanayacu. dek2; sinón.: Kankelladek. Kanki'llek nprop. río Paranapura. Welladek chinpenñawañi Kanki'llek mutu'piklan uncha'a'su'. En el río Huallaga desemboca el río Paranapura que viene desde el cerro. dek2.",165,shi
kanpana',kanpana' (cast. campana) s. campana. Arkichu kanpana' pi'lera'su' illisiak. Arquímedes toca la campana en la iglesia.,166,shi
kanpana'-pi'ler'a'su',"kanpana'-pi'ler'a'su' nom. campanero. Kanpana'pi'ler'a'su' llillinen Arkichu. El campanero se llama Arquímedes. kanpinanla s. especie de árbol, árbol flor amarilla. Kanpinanla enpu'ni luwanterkasi'pa', dinadek ña'su' malek. El árbol flor amarilla es muy apreciado, porque da buena leña. nan.",166,shi
kanpinanla-danku,"kanpinanla-danku s. flor del árbol ""kanpinanla"". Sankuan dukerkek nakusu' kanpinanladanku ñilli. En el mes de San Juan hay mucha flor de ""kanpinanla"".",166,shi
kanpinanlu',"kanpinanlu' s. tierra arcillosa de color amarillo. Kanpinanlu' ullinan wipiper'unker'ek. La arcilla amarilla es para pintar de rojo el cuello del tinajón. lu'1. kanpusantu (cast. camposanto) s. cementerio, camposanto. Ekpa'pilallina' Anchukusha kanpusantuk, yakala'kunna'. Están llevando a Antonio al cementerio para enterrarlo. kanshu s. libélula, canshu. Miñiku kanshupu'lli, ñañashasa' nanpipalli. Meneleo es como la libélula, solito nomás vive. Kanshu lli'kellunwek. Den ipa' da'tetchunkudek. La libélula ha venido a vernos. 165 *kapen'apalli Alguien nos va a visitar. *kape'lli *kaper'apalli",166,shi
kapen'apalli,"*kapen'apalli (*kapenñi) vi. asarse, cocinarse en parrilla sobre el fuego sin agregar agua ni aceite. Dunanlu' i'na u'chimu samer. Ipia'la kapenñi. La añasua colorada es un buen pescado. Pronto se asa. val.: a'kapen'apalli. *kapenñi *kapen'apalli",167,shi
kaper',"kaper', kaper s. ampi, curare, veneno paralizante usado con la pucuna. Napi'ku'lusa' kaperllek di'tullina' ilanser, ileknan, uru, laman, amantek. Los antiguos con veneno mataban pájaros, monos, venados, huanganas, sajinos. Tikuna kenma'lusa' ñinchinu'tullina' kaper pektunanki. Los indios ticuna saben hacer veneno ampi para pucuna. cf: sulliman; cf: da'wan iker, waka. *kaper'apakuñi (*kaper'kuñi) vt. ir al encuentro de alguien, ir a dar el encuentro a alguien. Allika ashin kaper'kuñi, menmiklan uk'apincha'sik. Alejandrina se fue al encuentro de su madre cuando ésta regresaba de la chacra. kaper'kun *kaper'apalli (*kape'lli; *kapetlli; *kaper'lli) vt. encontrarse con algo o alguien, encontrar, dar el encuentro. Tanak pa'apilan ala' musun amantek kaper'lli, katu'ta' di'tulli. Caminando en el monte se encontró con una manada de sajinos, mató dos. Miñiku kaper'lli Wildorio Yurimawek. Meneleo se encontró con Wildorio en Yurimaguas. val.: kaper'chapalli; val.: *inkaper'apallina'. kaper'chapalli (kapetchapalli; kapetchulli; kaper'chulli) vi. encontrarse con alguien, encontrar. Kua kapetchulek tanak. Yo encontré en el monte. val.: *kaper'apalli. kaper'chulli kaper'chapalli",167,shi
kaper'ker',"kaper'ker' vt. ¡encuéntralo! ¡dale el encuentro! Tatapen uk'apilencha'lli tanaklan.¡Kaper'ker', naneklan pipekper'! Tu padre está viniendo del monte. ¡Dale el encuentro y luego ayúdalo a cargar!",167,shi
kaper'kun,"kaper'kun vt. ¡anda a su encuentro! Tatapen uk'apilencha'lli tanaklan. ¡Kaper'kun, naneklan pipekper! Tu kapi 166 padre está viniendo del monte. ¡Anda a darle el encuentro y ayúdalo a cargar! *kaper'kuñi *kaper'apakuñi *kaper'lli *kaper'apalli kapetchapalli kaper'chapalli kapetchulli kaper'chapalli *kapetlli *kaper'apalli kapi s. tela. Pulu si'yektapalli kullikernen kapi yamapa'tan sadin i'sha'su'. Pablo está juntando su plata para comprar tela para que su esposa se ponga. kapise'llu' kapiser'llu' kapise'llu'tek kapiser'llu'tek",167,shi
kapiser',"kapiser' s. 1) ropa. ¡Pu'ter asu' kapiser'llusa'! ¡Envuelve esta ropa! sinón.: kutun 3) . 2) ropa vieja, trapo viejo, harapos. Kapiser'kek pekkua'palli. Se acuesta sobre trapos viejos. kapiser'llu' (kapise'llu';",168,shi
kapisetllu',"kapisetllu') s. harapos, andrajos, roja vieja y rota. Nana nadi'nek kapiser'llu'sa' i'shilli. Ese joven se pone puras ropas viejitas. kapiser'llu'tek (kapisetllu'tek;",168,shi
kapise'llu'tek,"kapise'llu'tek) nom. harapiento, andrajoso. Nana nadi'nek kapiser'llu'tek, ñinchisaka'chi'ñi. Ese joven es un harapiento, no sabe trabajar. kapisetllu' kapiser'llu' kapisetllu'tek kapiser'llu'tek kapusu s. baúl, cofre. Tandik saka'pa'tukumu kapusu nalu mapa'tulek sekdiper'ek kutunweklusa'. Me fui al Marañón a trabajar y compré un baúl nuevo para guardar mi ropa. kartuntek s. cartón. Kartuntek nantatek, pikatu'nanwi'ñi. El cartón es tieso, no se puede doblar.",168,shi
Kaschilla',"Kaschilla' s. castellano, español, lengua española. ""Añimer"" Kaschillaklan. Ñi'ñi la'la' asu' dudinpu' tanak ña'su' daper. ""Añimer"" es del castellano. En Shiwilu no hay ninguna palabra para referirse a todo lo que vive en el monte. Wilalusa' ipa'la Kaschilla' la'leklansa' lunna', ipa'li'na Shiwilu la'la' pinanetllina'. Los niños en la actualidad hablan sólo el castellano, ahora han olvidado la lengua shiwilu. sinón.: Ishpaña la'la', Lawer'. *kase'chektapalli *kasetchektapalli kase'chu' kaser'chu' kase'chu'-anpi kaser'chu'-anpi kase'lla kaser'lla *kase'lli *kaser'apalli 167 kasek'apalli kase'llu' kaser'llu'",168,shi
kasek'apalli,kasek'apalli (kaseklli) vt. alcanzar a alguien. Tekka'winañi'na' kasek'i'nun. Aunque corriste no me alcanzaste. Tanak Rodolfo laman lli'an dunwelli. Kasek'i'ñi. En el monte Rodolfo vio a la huangana y la siguió. No la alcanzó.,169,shi
kasekker',"kasekker' vt. ¡alcánzalo! Papapen menmilalatapalli. ¡Kasekker', katu'pa'kun! Tu papá está rozando. ¡Alcánzalo y vete a ayudarlo! kaseklli kasek'apalli",169,shi
kaser'a'su',kaser'a'su' nom. dulce; algo dulce. ¡Kencha'ku senpa kaser'a'su'! ¡Tráeme la piña dulce! Sala' i'na dankuwansik inapu'suklan pa'llina' kadulalusa' yasiseranna' nana danku kaser'a'su'nen. Cuando la guaba echa flor se van de todas partes las chicharras a chupar el dulce que tiene esa flor. *kaser'apalli (*kasetlli;,169,shi
kaser'lli,"*kaser'lli; *kase'lli) vi. ser dulce, estar dulce. Nana ekpa kasetlli. Ese caimito es dulce. Uklupidekwek kaser'apalli. Nu'amu a'wi'nchen. Mi chicha punta está dulce. Por eso no te voy a kaserwa'la invitar. kaser'chu' (kasetchu';",169,shi
kase'chu',kase'chu') s. fruta madura y dulce. Yaka'lek kua kaser'chu'. Quiero comer fruta madura y dulce. Yaka'lek kua sernpa kaser'chu'. Quiero comer piña dulce. kaser'chu'-anpi (kasetchu'anpi; kase'chu'-anpi) s. mango. Kaser'chu'anpi dawishek ñitapalli. Los mangos echan fruto bajito. cf: anpi. kaser'lla (kasetlla; kase'lla) s. caramelo. Wapu' kaser'lla kelli Wilder Ikitukda'. Wilder trajo muchos caramelos de Iquitos. la3. *kaser'lli *kaser'apalli kaser'llu' (kase'llu';,169,shi
kasetllu',kasetllu') s. azúcar. Sukia mapa'tulli ala' kuer'ñan kaser'llu'. Sofía compró un kilo de azúcar. lu'1.,169,shi
kaserwa'la,"kaserwa'la s. especie de cumala ""kaserwa'la"". Kaserwa'la u'chimu lulen'ek waka'a'su'. La cumala ""kaserwa'la"" sirve para curar abscesos. Ka'lek atenkumala, uwekkumala, e'chekkumella, kaserwa'la. Son comestibles el atenkumala, *kasetchek'apalli 168 uwekkumala, etchekkumella y kaserwa'la. cf: uwekkumala; cf: aten-kumala. *kasetchek'apalli (*kasetcheklli) vt. cortar camino para alcanzar a algo o alguien. Awawek pu'yek tupitapilalli. Kuanta' kasetchek'echek. Mi mamá está siguiendo la pesca (río abajo). Yo también voy a alcanzarla cortando camino. Chiuku kasetcheklli alli'shanen. Teodoro le alcanzó a su hermano mayor cortando camino.",169,shi
kasetchekker',kasetchekker' vt. ¡alcánzalo cortando camino! ¡Awapen kasetchekker'! ¡Alcanza a tu mamá cortando camino! ¡Kasetchekker' alli'shapen! ¡Adelántate a tu hermano! *kasetcheklli *kasetchek'apalli *kasetchektapalli (*kasetchektulli;,170,shi
kase'chektapalli,"*kase'chektapalli) vi. tomar la delantera, estrechar. Chiuku kasetchektulli alli'shanenlek. Teodoro tomó la delantera con su hermano.",170,shi
kasetchekter',kasetchekter' vi. ¡toma la delantera! ¡Kase'chekter alli'shapenlek! ¡Toma la delantera con tu hermano! *kasetchektulli *kasetchektapalli kasetchu' kaser'chu' kasetchu'-anpi kaser'chu'anpi kasetlla kaser'lla *kasetlli *kaser'apalli kasetllu' kaser'llu',170,shi
kasi'yek,"kasi'yek s. gaseosa. Kasi'yek mapa'tulli Mañir, ñi u'ñisha a'lati'ñun. Manuel compró gaseosa y no me dio a probar ni un poquito. Nawa' uwapallina' kasi'yek chintak. Ellos están tomando gaseosa en la tienda. Kusi kasi'yek a'utapalli. José está invitando gaseosa. dek2. kasise'chapalli *kasiserchapalli *kasise'chulli *kasiserchapalli *kasiserapalli (*kasiserlli) vi. anochecerse, caer la noche, oscurecerse. Ipa' kasiserlli. Ya anocheció. ¿Enñupa' yapa'la? Kasiserapalli. ¿Dónde vas? Es de noche. val.: *kasiserchapalli. *kasiserchapalli (*kasiserchulli; *kasise'chulli; kasisetchapalli; *kasisetchulli;",170,shi
kasise'chapalli,"kasise'chapalli) vt. anochecérsele a alguien, caerle la noche a alguien. Asu' Florencia er'washinchi yunsu'n, inchilalak kasiser'chulli. Florencia salió muy tarde y en 169 katana, katanan el camino le cayó la noche. val.: *kasiserapalli . *kasiserchulli *kasiserchapalli *kasiserlli *kasiserapalli kasisetchapalli *kasiserchapalli *kasisetchulli *kasiserchapalli katana, katanan s. cadera. Ischiwan katananen iketchulli. A Esteban le duele la cadera. sinón.: katanantek. katanantek s. cadera. Ischiwan katananteknen ikerchulli taserpitan. A Esteban le duele la cadera porque es viejo. sinón.: katana, katanan.",170,shi
katen'apalli,"*katen'apalli (*katenñi) vt. ponerse algo en la boca. Nanek nuka' uklullina', pinter katenñina', pinchiyek nu'tanna' ullina' wichi'inpu'erkek. Ahí mascaron ají, se pusieron tabaco en la boca, tabaco diluido tomaron para no dormirse.",171,shi
katenker',"katenker' vt. ¡póntelo en la boca! ¡Pinter katenker'! ¡Ponte tabaco en la boca! *katenñi *katen'apalli katu' cf: katu'ta'. num. dos. Shiwilu a'ñilli katu' silanan: Winenllupa', *katu'pa'palli Chilenllupa'. Jeberos tiene dos partes: Barrio Alto y Barrio Bajo. Katu' daper uk'apillina'. Dos están viniendo. katu'-shunka' num. veinte. Katu'shunka' panpawerwanpalek. Tengo veinte cuyes.",171,shi
katu'a'su',katu'a'su' nom. segundo. Katu'a'su' wilawek i'na llillinen Mañir. Mi segundo hijo se llama Manuel.,171,shi
katu'li'la,"katu'li'la adv. ambos lados. ¡Wika'ter' unkunan katu'li'la, ¡Pinta la puerta por los dos lados!",171,shi
katu'lu',"katu'lu' adv. dos veces. Katu'lu' lansa'lek Maria'lek. Dos veces he bailado con María. katu'mu' pro. entre dos, nosotros dos, de a dos. ¡Yatekkuatan, katu'mu' nuka'ka! ¡No temas, estamos entre dos! Kenmue'nchi katu'mu' uklutulek. Nosotras mismas entre las dos hemos hecho la chicha punta. *katu'pa'lli *katu'pa'palli *katu'pa'palli (*katu'pa'lli) vt. ayudar. Wallinchiler Illiku katu'pa'lli pilu'tek. Valentín ayudó a Elías a cultivar (la chacra). Iñer Shiwilulusa' katu'pa'llina' pacher. Todos los shiwilu ayudaron al katu'per' 170 cura.",171,shi
katu'per',"katu'per' vt. ¡ayúdalo! ¡Katu'per' pipektunanen! ¡Ayúdalo con su carga! katu'ta' cf: katu'. num. dos. Aitek katu'ta. Ali'la piper'a'su' (""tamu"" llinllinen), ali'la sha'pi'kankan, kañer pitek (""sha'wi"" llinllinen). Iñer daper i'na aitek. Hay dos tipos de guacamayo. Uno es rojo (se llama ""tamu""), el otro tiene pecho amarillo y lomo azul (se llama ""sha'wi""). Ambos son ""aitek"". cf: kachu'cha'sha. kauchunan (cast. caucho) s. caucho, especie de árbol de caucho con aletas. Napi' taserpiku'lusa' kauchu ekkadek usu'llina' Puruskeklan. Antes los viejos finados extraían la resina de caucho del río Purús. cf: pakerpala, shirinka. -kawa' cop. morfema que se agrega a verbo copulativo e indica sujeto de primera persona plural inclusiva (nosotros, tú incluido). Kenmu'wa' Pirumuda' nuka'kawa'. Nosotros (todos) somos peruanos.",172,shi
